name,gender,known_for_department,original_name,popularity
Frida Gustavsson,1,Acting,Frida Gustavsson,1.2438
Betty Gabriel,1,Acting,Betty Gabriel,1.2437
Ikuko Tani,1,Acting,谷育子,1.2437
Kim Bo-ra,1,Acting,김보라,1.2435
Robert F. Simon,2,Acting,Robert F. Simon,1.2434
Jiang Wu,2,Acting,姜武,1.2434
Koel Mallick,1,Acting,Koel Mallick,1.2432
Tian Yu,2,Acting,田雨,1.2431
Maki Aoyama,1,Acting,青山真希,1.2431
Jang Na-ra,1,Acting,장나라,1.2431
Hu Xia,2,Acting,胡夏,1.2429
Anthony Carrigan,2,Acting,Anthony Carrigan,1.2429
William Sachs,2,Directing,William Sachs,1.2429
Shingo Yamashita,2,Visual Effects,山下清悟,1.2428
Tichina Arnold,1,Acting,Tichina Arnold,1.2428
Steve Bacic,2,Acting,Steve Bacic,1.2427
Laraine Newman,1,Acting,Laraine Newman,1.2426
Kenji Takahashi,2,Acting,高橋研二,1.2425
Yōko Minamida,1,Acting,南田洋子,1.2425
Candy Yuen,1,Acting,袁嘉敏,1.2424
Lo Meng,2,Acting,羅莽,1.2424
Jirō Tamiya,2,Acting,田宮二郎,1.3336
Antoinette Bower,1,Acting,Antoinette Bower,1.3336
Max Lloyd-Jones,2,Acting,Max Lloyd-Jones,1.3336
Sam Mendes,2,Directing,Sam Mendes,1.3336
Joo Yeon-seo,1,Acting,Joo Yeon-seo,1.3335
Marco Grazzini,2,Acting,Marco Grazzini,1.3335
Teo Briones,2,Acting,Teo Briones,1.3334
Moeko Ezawa,1,Acting,絵沢萠子,1.3334
Kamatari Fujiwara,2,Acting,藤原釜足,1.3334
Tom Nowicki,2,Acting,Tom Nowicki,1.3334
Roma Maffia,1,Acting,Roma Maffia,1.3333
Serena Motola,1,Acting,モトーラ世理奈,1.3332
Kim Jong-min,2,Acting,김종민,1.3332
Tatsuyuki Nagai,2,Directing,長井龍雪,1.3332
Hiroshi Koizumi,2,Acting,小泉博,1.3332
Benjamin Voisin,2,Acting,Benjamin Voisin,1.3331
Chiho Katsura,2,Writing,桂千穂,1.3331
Hiroyuki Sawano,2,Sound,澤野弘之,1.333
Allison Mack,1,Acting,Allison Mack,1.333
Dave Hearn,2,Acting,Dave Hearn,1.3328
Haluk Bilginer,2,Acting,Haluk Bilginer,1.1595
Zhang Tianyang,2,Acting,张天阳,1.3225
Matt Ryan,2,Acting,Matt Ryan,1.2492
Yutaka Izubuchi,2,Directing,出渕裕,1.0322
Wallace Langham,2,Acting,Wallace Langham,1.3695
Fanny Fan Lai,1,Acting,范麗,1.0538
Rohini,1,Acting,Rohini,1.1279
Havana Rose Liu,1,Acting,Havana Rose Liu,1.1254
Emeraude Toubia,1,Acting,Emeraude Toubia,1.4225
Iori Nomizu,1,Acting,野水伊織,1.2878
Yu Oh-seong,2,Acting,유오성,1.1198
Dave Sheridan,2,Acting,Dave Sheridan,1.4195
Jia Bing,2,Acting,贾冰,1.3806
Kenjirou Ishimaru,2,Acting,石丸謙二郎,1.2641
Yûrei Yanagi,2,Acting,柳憂怜,1.2832
Fujio Tokita,2,Acting,常田富士男,1.2476
Cameron Britton,2,Acting,Cameron Britton,1.2629
Steven Berkoff,2,Acting,Steven Berkoff,1.2048
Ren Min,1,Acting,任敏,1.4415
Ladapa Thongkham,1,Acting,ณิชภาลักษณ์ ทองคำ,1.154
Ladapa Thongkham,1,Acting,ณิชภาลักษณ์ ทองคำ,1.154
Jonah Hauer-King,2,Acting,Jonah Hauer-King,1.285
Julio Peña,2,Acting,Julio Peña,1.281
Petrina Fung Bo-Bo,1,Acting,馮寶寶,1.1379
Emiko Takeuchi,1,Acting,竹内恵美子,1.3304
Ayame Goriki,1,Acting,剛力彩芽,1.0908
Alyla Browne,1,Acting,Alyla Browne,1.1709
Sonakshi Sinha,1,Acting,Sonakshi Sinha,1.1854
Debbie Allen,1,Acting,Debbie Allen,1.0932
Genki Muro,2,Acting,室元気,1.3615
Ray McKinnon,2,Acting,Ray McKinnon,1.2958
Isao Murayama,2,Writing,村山功,1.0737
Katsumi Fukuhara,2,Acting,福原かつみ,1.284
Amber Stevens West,1,Acting,Amber Stevens West,1.287
Rabin Angeles,2,Acting,Rabin Angeles,1.2561
Shōgorō Nishimura,2,Directing,西村昭五郎,1.043
Aaron Moten,2,Acting,Aaron Moten,1.1701
Stella Maeve,1,Acting,Stella Maeve,1.1391
Zhang Guoli,2,Acting,张国立,1.1745
Jason London,2,Acting,Jason London,1.0621
Jason London,2,Acting,Jason London,1.3291
Vitaliya Kornienko,1,Acting,Виталия Корниенко,1.329
Aleksey Pimanov,2,Directing,Алексей Пиманов,1.3289
Julie K. Smith,1,Acting,Julie K. Smith,1.3288
Hong Xiao,1,Acting,洪瀟,1.3287
Nuttapong Mongkolsawas,2,Directing,ณัฐพงษ์ มงคลสวัสดิ์,1.3287
Kenneth Choi,2,Acting,Kenneth Choi,1.3286
Pu Yixing,2,Acting,蒲熠星,1.3285
Dick Lau Tik-Chi,2,Acting,劉的之,1.3284
Baek Jin-hee,1,Acting,백진희,1.3284
Kouhei Higuchi,2,Acting,樋口幸平,1.3283
Gregory Itzin,2,Acting,Gregory Itzin,1.3283
Makenzie Vega,1,Acting,Makenzie Vega,1.3283
Cho Kyu-hyun,2,Acting,규현,1.3282
Phromphiriya Thongputtaruk,2,Acting,พรหมพิริยะ ทองพุทธรักษ์,1.3281
Mae Martin,3,Acting,Mae Martin,1.3281
Rhydian Vaughan,2,Acting,鳳小岳,1.3281
Kim Han-min,2,Directing,김한민,1.328
Sara Khorami,1,Acting,Sara Khorami,1.3278
Anthony Mann,2,Directing,Anthony Mann,1.3278
Wu Yuheng,2,Acting,吴宇恒,1.2369
Lindsey Morgan,1,Acting,Lindsey Morgan,1.2369
Akari Kinoshita,1,Acting,木下あかり,1.2368
Sandahl Bergman,1,Acting,Sandahl Bergman,1.2368
Yuan Bingyan,1,Acting,袁冰妍,1.2367
Kanta Sato,2,Acting,佐藤寛太,1.2367
Ok Ja-yeon,1,Acting,옥자연,1.2366
Xin Baiqing,2,Acting,辛柏青,1.2365
Ram Chiang Chi-Kwong,2,Acting,蔣志光,1.2365
Molly Price,1,Acting,Molly Price,1.2363
Geoffrey Lewis,2,Acting,Geoffrey Lewis,1.2363
Shin Jung-keun,2,Acting,신정근,1.2362
Wong Yau-Nam,2,Acting,黃又南,1.2362
Lindsay Wagner,1,Acting,Lindsay Wagner,1.2362
Stephen Gaghan,2,Writing,Stephen Gaghan,1.2362
Daisuke Yamanouchi,2,Directing,山内大輔,1.236
Zhao Yiqin,2,Acting,赵弈钦,1.2359
Meika Seri,1,Acting,芹明香,1.2358
Lu Yi,2,Acting,陆毅,1.2358
Melora Walters,1,Acting,Melora Walters,1.2358
Yoon Eun-hye,1,Acting,윤은혜,1.2357
Kim Young-jae,2,Acting,김영재,1.2357
Sakura Kiryu,1,Acting,吉柳咲良,1.2356
Laura Osma,1,Acting,Laura Osma,1.2356
Matt Lanter,2,Acting,Matt Lanter,1.2356
Nestor Serrano,2,Acting,Nestor Serrano,1.2356
Masahiro Yokotani,2,Writing,横谷昌宏,1.2355
Clare Holman,1,Acting,Clare Holman,1.2355
Matthew Willig,2,Acting,Matthew Willig,1.2354
Kim Director,1,Acting,Kim Director,1.2354
Atsushi Ito,2,Acting,伊藤淳史,1.2353
Bai Xuecen,1,Acting,白雪岑,1.2352
Diane Morgan,1,Acting,Diane Morgan,1.2352
Yoshio Kosugi,2,Acting,小杉義男,1.2352
Susumu Fujita,2,Acting,藤田進,1.2352
Ryo Kimura,2,Acting,木村了,1.235
María Cecilia Botero,1,Acting,María Cecilia Botero,1.2349
Diego Calva,2,Acting,Diego Calva,1.2349
Huma Qureshi,1,Acting,Huma Qureshi,1.2349
Devadarshini,1,Acting,Devadarshini,1.2349
Caitlyn Jenner,1,Acting,Caitlyn Jenner,1.3249
Anna Ishii,1,Acting,石井杏奈,1.3248
Robert Eggers,2,Directing,Robert Eggers,1.3247
Yoko Shimada,1,Acting,島田陽子,1.3246
Michael Shanks,2,Acting,Michael Shanks,1.3245
Zhong Chuxi,1,Acting,钟楚曦,1.3244
Shohei Uno,2,Acting,宇野祥平,1.3244
Yuri Lowenthal,2,Acting,Yuri Lowenthal,1.3244
Jack Kirby,2,Writing,Jack Kirby,1.3244
Tara Fitzgerald,1,Acting,Tara Fitzgerald,1.3243
Go Morita,2,Acting,森田剛,1.3242
John Corbett,2,Acting,John Corbett,1.3242
Mara Wilson,1,Acting,Mara Wilson,1.3242
Mert Yazıcıoğlu,2,Acting,Mert Yazıcıoğlu,1.324
Conleth Hill,2,Acting,Conleth Hill,1.324
Isabella Leong Lok-Sze,1,Acting,梁洛施,1.324
Thora Birch,1,Acting,Thora Birch,1.324
Alper Çankaya,2,Acting,Alper Çankaya,1.3237
Tang Joon-sang,2,Acting,탕준상,1.3237
Rin Takanashi,1,Acting,高梨臨,1.3237
Nora Aunor,1,Acting,Nora Aunor,1.0724
Mariko Fuji,1,Acting,藤真利子,1.1297
Stefanie Scott,1,Acting,Stefanie Scott,1.1689
Monica Mok Siu-Kei,1,Acting,莫小棋,1.6273
Matilda Lutz,1,Acting,Matilda Lutz,1.288
Lynda Boyd,1,Acting,Lynda Boyd,1.2106
Li Geyang,2,Acting,李歌洋,1.2768
Thomas Middleditch,2,Acting,Thomas Middleditch,1.1364
Yumi Adachi,1,Acting,安達祐実,1.5143
Jane Curtin,1,Acting,Jane Curtin,1.3076
Xu Mengjie,1,Acting,徐夢潔,1.3232
Kirk Fox,2,Acting,Kirk Fox,1.3261
Shinji Takeda,2,Acting,武田真治,1.2688
Chan Ka-Yee,1,Acting,陳嘉儀,0.9295
Anna Madeley,1,Acting,Anna Madeley,1.1471
Jon Lovitz,2,Acting,Jon Lovitz,1.0536
Natalee Linez,1,Acting,Natalee Linez,1.1134
Keeley Hazell,1,Acting,Keeley Hazell,1.3334
Stephen Baldwin,2,Acting,Stephen Baldwin,1.2288
Bridgette Wilson-Sampras,1,Acting,Bridgette Wilson-Sampras,1.306
Bridgette Wilson-Sampras,1,Acting,Bridgette Wilson-Sampras,1.306
RZA,2,Sound,RZA,1.2326
Yasushi Akimoto,2,Writing,秋元康,1.1315
Nobumasa Fukushima,2,Sound,福島信雅,1.3212
Mimie Mathy,1,Acting,Mimie Mathy,1.2134
Han Se-Ah,1,Acting,Han Se-Ah,1.1657
Tyra Banks,1,Acting,Tyra Banks,1.3868
David Leitch,2,Directing,David Leitch,1.345
Money Lo Man-Yee,1,Acting,盧敏儀,1.0641
Carson MacCormac,2,Acting,Carson MacCormac,1.3421
Zhou You,2,Acting,周游,1.4532
Lilas Ikuta,1,Sound,幾田りら,1.0173
Huma Qureshi,1,Acting,Huma Qureshi,1.2349
Hiroshi Inagaki,2,Directing,稲垣浩,1.3214
Amy Irving,1,Acting,Amy Irving,1.1756
Roland Emmerich,2,Directing,Roland Emmerich,1.2968
Ryo Sato,1,Acting,佐藤玲,1.1494
David O'Hara,2,Acting,David O'Hara,1.1298
Seicho Matsumoto,2,Writing,松本清張,1.0984
George Newbern,2,Acting,George Newbern,1.2221
George Newbern,2,Acting,George Newbern,1.3202
Amanda Crew,1,Acting,Amanda Crew,1.3202
Katsumi Suzuki,2,Acting,鈴木勝美,1.3201
Tom Bower,2,Acting,Tom Bower,1.3201
Nichika Omori,1,Acting,大森日雅,1.32
Yuichi Fukuda,2,Writing,福田雄一,1.32
Noriko Sengoku,1,Acting,千石規子,1.32
Naomi Zaizen,1,Acting,財前直見,1.3199
Wong Shu-Tong,2,Acting,黃樹棠,1.3199
Ryota Katayose,2,Acting,片寄涼太,1.3198
Paul Ben-Victor,2,Acting,Paul Ben-Victor,1.3197
Sara Gilbert,1,Acting,Sara Gilbert,1.3197
Lamorne Morris,2,Acting,Lamorne Morris,1.3196
Saki Fukuda,1,Acting,福田沙紀,1.3195
Isaiah Washington,2,Acting,Isaiah Washington,1.3195
John Badham,2,Directing,John Badham,1.3195
Mariko Kouda,1,Acting,國府田マリ子,1.3194
Gail O'Grady,1,Acting,Gail O'Grady,1.3194
Josh Keaton,2,Acting,Josh Keaton,1.3194
David Andrews,2,Acting,David Andrews,1.3194
Martin Roach,2,Acting,Martin Roach,1.2295
Gam Biu,2,Acting,金彪,1.2294
Cecilia Suárez,1,Acting,Cecilia Suárez,1.2294
Bad Bunny,2,Acting,Bad Bunny,1.2293
Joseph Cross,2,Acting,Joseph Cross,1.2291
Felix Solis,2,Acting,Felix Solis,1.229
Hannah New,1,Acting,Hannah New,1.2289
Kyousei Tsukui,2,Acting,津久井教生,1.2289
Al Sapienza,2,Acting,Al Sapienza,1.2289
Riri Kuribayashi,1,Acting,栗林里莉,1.2288
Stephen Baldwin,2,Acting,Stephen Baldwin,1.2288
Tora Sudiro,2,Acting,Tora Sudiro,1.2287
Sheng Feng,2,Acting,冯盛,1.2286
Jo Se-ho,2,Acting,조세호,1.2286
Nikolai Tsankov,2,Acting,Николай Цанков,1.2285
Lee Beom-soo,2,Acting,이범수,1.2285
Michael Tse Tin-Wah,2,Acting,謝天華,1.2285
Mako Midori,1,Acting,緑魔子,1.2284
Kenny Kwan,2,Acting,關智斌,1.2283
Yuzu Aoki,2,Acting,青木柚,1.2282
Tan Zhuo,1,Acting,谭卓,1.3042
André Lamoglia,2,Acting,André Lamoglia,1.3184
Shotaro Mamiya,2,Acting,間宮祥太朗,1.3547
Dayo Okeniyi,2,Acting,Dayo Okeniyi,1.33
Yuji Mitsuya,2,Acting,三ツ矢雄二,1.2958
Paul Verhoeven,2,Directing,Paul Verhoeven,1.253
Kong Lin,1,Acting,孔琳,1.2378
Beverly Garland,1,Acting,Beverly Garland,1.2268
Martin Roach,2,Acting,Martin Roach,1.2295
Kim Tae-ho,2,Directing,김태호,1.0515
Alex Datcher,1,Acting,Alex Datcher,1.0383
Sebastien LaSalle,2,Acting,Sebastien LaSalle,1.2246
Damian Hardung,2,Acting,Damian Hardung,1.2325
Han Ga-in,1,Acting,한가인,1.1856
Fumio Watanabe,2,Acting,渡辺文雄,1.2136
Talia Ryder,1,Acting,Talia Ryder,1.2786
Bruno Heller,2,Writing,Bruno Heller,0.8429
Roman Griffin Davis,2,Acting,Roman Griffin Davis,1.0299
Sun Yi,1,Acting,孙怡,1.2445
Janet Montgomery,1,Acting,Janet Montgomery,1.3021
Janet Montgomery,1,Acting,Janet Montgomery,1.3021
Geraldine James,1,Acting,Geraldine James,1.2093
Viktoriya Korlyakova,1,Acting,Виктория Корлякова,1.1077
Wang Jinsong,2,Acting,王勁松,1.228
Michitarō Mizushima,2,Acting,水島道太郎,1.1193
Bi Wenjun,2,Acting,毕雯珺,1.3642
Ryo Kimura,2,Acting,木村了,1.235
Niamh Cusack,1,Acting,Niamh Cusack,1.0676
Cristina Umaña,1,Acting,Cristina Umaña,0.9702
Midoriko Kimura,1,Acting,キムラ緑子,1.1567
James Read,2,Acting,James Read,1.1526
Dona Drake,1,Acting,Dona Drake,1.3594
John Huston,2,Directing,John Huston,1.3125
Saku Mizuno,1,Acting,水野朔,1.4122
Caterina Murino,1,Acting,Caterina Murino,1.25
Kanae Oki,1,Acting,沖佳苗,1.2423
Mark Feuerstein,2,Acting,Mark Feuerstein,1.0035
Dania Ramirez,1,Acting,Dania Ramirez,1.07
Megumi Satou,1,Acting,佐藤恵,1.0788
George Segal,2,Acting,George Segal,0.996
Shinpachi Tsuji,2,Acting,辻親八,1.3501
Gigi Zumbado,1,Acting,Gigi Zumbado,1.2279
Zhang Xiaochen,2,Acting,张晓晨,0.9676
Frankie Adams,1,Acting,Frankie Adams,1.5388
Nicollette Sheridan,1,Acting,Nicollette Sheridan,1.1741
Carroll O'Connor,2,Acting,Carroll O'Connor,1.271
Zhang Jiongmin,2,Acting,张炯敏,1.3758
Zhai Yiying,1,Acting,翟一莹,1.1632
Andre Braugher,2,Acting,Andre Braugher,1.3564
Charles Shaughnessy,2,Acting,Charles Shaughnessy,1.2276
Sheng Feng,2,Acting,冯盛,1.2286
Lotte Verbeek,1,Acting,Lotte Verbeek,1.3162
Wellson Chin Sing-Wai,2,Directing,錢昇瑋,0.78
Ikunosuke Koizumi,2,Acting,小泉郁之助,1.0042
Reiko Ike,1,Acting,池玲子,1.2196
Joaquín Cosío,2,Acting,Joaquín Cosío,1.0717
Bhagyashree,1,Acting,Bhagyashree,1.1614
Lyubov Germanova,1,Acting,Любовь Германова,1.3391
Chang Shih,2,Acting,張世,1.2619
紺野咲,1,,紺野咲,1.2266
Huang Minghao,2,Acting,黄明昊,1.224
Anzu Haruno,1,Acting,春野杏,1.224
Niní Marshall,1,Acting,Niní Marshall,1.224
Kwon Hwa-woon,2,Acting,권화운,1.2239
David Wilmot,2,Acting,David Wilmot,1.2239
Gaspar Noé,2,Directing,Gaspar Noé,1.2238
Deborah Lee,1,Acting,狄波拉,1.2234
Norihei Miki,2,Acting,三木のり平,1.2234
Yang Xinming,2,Acting,杨新鸣,1.2231
Takeshi Shudo,2,Writing,首藤剛志,1.2231
Carlos Alazraqui,2,Acting,Carlos Alazraqui,1.2231
Anmol Khan,1,Acting,Anmol Khan,1.2229
Kim Gyu-ri,1,Acting,김규리,1.2229
Peter Weir,2,Directing,Peter Weir,1.2229
J.G. Quintel,2,Writing,J.G. Quintel,1.2228
Alakina Mann,1,Acting,Alakina Mann,1.2228
Satomi Akesaka,1,Acting,明坂聡美,1.2227
Yang Zishan,1,Acting,杨子姗,1.2225
Jorge Negrete,2,Acting,Jorge Negrete,1.2225
Jamal Henderson,2,Acting,Jamal Henderson,1.2224
Alison Eastwood,1,Acting,Alison Eastwood,1.1575
Tanaya Beatty,1,Acting,Tanaya Beatty,1.31
T.I.,2,Acting,T.I.,1.0805
Kevin J. O'Connor,2,Acting,Kevin J. O'Connor,1.4221
Elena Kampouris,1,Acting,Elena Kampouris,1.143
Wilson Lam Chun-Yin,2,Acting,林俊賢,1.2323
Wyatt Oleff,2,Acting,Wyatt Oleff,1.1891
Yang Se-chan,2,Acting,양세찬,0.9523
Samantha Ruth Prabhu,1,Acting,సమంత రూత్ ప్రభు,1.4605
Sharon Barr,1,Acting,Sharon Barr,1.5142
Jimin,2,Acting,지민,1.1896
Pio Marmaï,2,Acting,Pio Marmaï,1.1553
Shirô Namiki,2,Acting,並樹史朗,1.231
Chris Klein,2,Acting,Chris Klein,1.4254
Kim Ji-yong,2,Camera,김지용,1.213
Edward Fox,2,Acting,Edward Fox,1.1915
Nicole Brydon Bloom,1,Acting,Nicole Brydon Bloom,1.0014
Masashi Nogawa,2,Acting,野川雅史,1.2472
Michelle Keegan,1,Acting,Michelle Keegan,1.2346
Seiko Matsuda,1,Acting,松田聖子,1.3859
Nicole Brydon Bloom,1,Acting,Nicole Brydon Bloom,1.0014
Masashi Nogawa,2,Acting,野川雅史,1.2472
Michelle Keegan,1,Acting,Michelle Keegan,1.2346
Seiko Matsuda,1,Acting,松田聖子,1.3859
Bunjaku Han,1,Acting,范文雀,1.0552
Terrence 'T.C.' Carson,2,Acting,Terrence 'T.C.' Carson,1.1249
Susumu Chiba,2,Acting,千葉進歩,1.266
Kim Gyu-ri,1,Acting,김규리,1.2229
La La Anthony,1,Acting,La La Anthony,1.0397
Dominique Sanda,1,Acting,Dominique Sanda,0.9781
Guan Xin,1,Acting,關芯,1.0311
Christian Kane,2,Acting,Christian Kane,1.1831
Evan Handler,2,Acting,Evan Handler,1.1165
George Lam Tsz-Cheung,2,Acting,林子祥,1.2924
Emre Bulut,2,Acting,Emre Bulut,1.1069
Kang Gary,2,Acting,강개리,1.1171
Kevin Dunn,2,Acting,Kevin Dunn,1.2096
David Keith,2,Acting,David Keith,1.0657
Shigeru Kimishima,2,Visual Effects,君島繁,1.1827
Kenta Hamano,2,Acting,浜野謙太,1.0773
Murali Sharma,2,Acting,Murli Sharma,1.1515
Brad Bird,2,Directing,Brad Bird,1.2123
Tom McCarthy,2,Acting,Tom McCarthy,1.2907
Devon Aoki,1,Acting,Devon Aoki,1.3831
Stuart Townsend,2,Acting,Stuart Townsend,1.1657
Spencer Treat Clark,2,Acting,Spencer Treat Clark,1.9733
İsmail Ege Şaşmaz,2,Acting,İsmail Ege Şaşmaz,1.0227
Brittany Daniel,1,Acting,Brittany Daniel,1.2399
Sakura Kiryu,1,Acting,吉柳咲良,1.2356
Mariana Kourakou,1,Acting,Μαριάννα Κουράκου,0.9229
Sharon Leal,1,Acting,Sharon Leal,1.2002
Arye Gross,2,Acting,Arye Gross,1.1376
Bela Padilla,1,Acting,Bela Padilla,1.0553
Indra Kumar,2,Directing,Indra Kumar,1.1694
Stefanie Powers,1,Acting,Stefanie Powers,1.3364
David Paymer,2,Acting,David Paymer,1.2696
Clara Lago,1,Acting,Clara Lago,1.1211
Paul Hogan,2,Acting,Paul Hogan,1.3657
河北彩花,0,Acting,河北彩花,1.3734
Kobun Shizuno,2,Directing,静野孔文,1.2651
Masaru Konuma,2,Directing,小沼勝,1.2187
Natsuki Aikawa,1,Acting,相川奈都姫,1.2185
Stephen Campbell Moore,2,Acting,Stephen Campbell Moore,1.2185
Raizō Ichikawa,2,Acting,市川雷蔵,1.2184
Madolyn Smith Osborne,1,Acting,Madolyn Smith Osborne,1.2184
Lu Wei,2,Writing,芦苇,1.2184
Sho Aoyagi,2,Acting,青柳翔,1.2183
Traylor Howard,1,Acting,Traylor Howard,1.2183
Emily Bader,1,Acting,Emily Bader,1.2182
Shiva Negar,1,Acting,Shiva Negar,1.2182
Moon Jeong-hee,1,Acting,문정희,1.218
Felicia Day,1,Acting,Felicia Day,1.218
Sangeeth Prathap,2,Acting,സംഗീത് പ്രതാപ്,1.2178
Rachael Stirling,1,Acting,Rachael Stirling,1.2178
Lydia Peckham,1,Acting,Lydia Peckham,1.2177
Jin Seo-yeon,1,Acting,진서연,1.2177
Janice Man Wing-San,1,Acting,文詠珊,1.2177
Tom Arnold,2,Acting,Tom Arnold,1.2177
Go Won-hee,1,Acting,고원희,1.2176
Brian Stepanek,2,Acting,Brian Stepanek,1.2174
Yutaka Nakano,2,Acting,仲野裕,1.3944
Prariyapit Yu,1,Acting,Prariyapit Yu,0.7863
Kim Sang-kyung,2,Acting,김상경,1.3086
Kazuo Koike,2,Writing,小池一夫,1.1762
Li Kun,2,Acting,李昆,1.1375
Michael Paul Chan,2,Acting,Michael Paul Chan,1.0904
Fan Shiran,1,Acting,范诗然,1.2271
Tanya Reynolds,1,Acting,Tanya Reynolds,1.0044
Rob Heaps,2,Acting,Rob Heaps,0.911
Sayu Kubota,1,Acting,久保田紗友,1.2885
Sterling Jerins,1,Acting,Sterling Jerins,1.4236
Jessica Hynes,1,Acting,Jessica Hynes,1.1286
Jimmy Tatro,2,Acting,Jimmy Tatro,1.3109
Cheryl Ladd,1,Acting,Cheryl Ladd,1.2405
Mie Hama,1,Acting,浜美枝,1.425
Ahn Jae-hyun,2,Acting,안재현,1.1639
Felix Solis,2,Acting,Felix Solis,1.229
Don Swayze,2,Acting,Don Swayze,1.3045
Hekiru Shiina,1,Acting,椎名へきる,1.2019
Nassim Lyes,2,Acting,Nassim Lyes,1.2674
Hiroe Igeta,1,Acting,井桁弘恵,1.2207
Tsang Yin,1,Acting,Tsang Yin,1.1378
Eline Powell,1,Acting,Eline Powell,1.0845
Masaki Aiba,2,Acting,相葉雅紀,1.2561
Winter Ave Zoli,1,Acting,Winter Ave Zoli,1.2277
Mario López,2,Acting,Mario López,1.3915
AnnaLynne McCord,1,Acting,AnnaLynne McCord,0.9783
Jeremy Jordan,2,Acting,Jeremy Jordan,1.1538
Jamie Luk Kim-Ming,2,Acting,陸劍明,1.3368
Chuku Modu,2,Acting,Chuku Modu,0.9512
Buffy Chen,1,Acting,陳姸霏,1.2388
Kim Min-joung,1,Acting,김민정,1.3713
Roxann Dawson,1,Directing,Roxann Dawson,1.0747
Tsutomu Kuroiwa,2,Writing,黒岩勉,1.1969
Peter Farrelly,2,Directing,Peter Farrelly,0.9663
Casey W. Johnson,2,Acting,Casey W. Johnson,1.1296
Geneviève Bujold,1,Acting,Geneviève Bujold,1.2379
Lee Heung-Kam,1,Acting,李香琴,1.3668
Joo Won,2,Acting,주원,1.0397
Shin Saburi,2,Acting,佐分利信,1.0012
Taichi Ichikawa,2,Acting,市川太一,1.2136
Fumio Watanabe,2,Acting,渡辺文雄,1.2136
René Liu,1,Acting,劉若英,1.2136
Kei Satō,2,Acting,佐藤慶,1.2136
Hiroshi Iwasaki,2,Acting,岩崎ひろし,1.2134
Yoshiko Kayama,1,Acting,香山美子,1.2134
Mimie Mathy,1,Acting,Mimie Mathy,1.2134
David Dencik,2,Acting,David Dencik,1.2133
Masato Harada,2,Directing,原田眞人,1.2133
Metin Akdülger,2,Acting,Metin Akdülger,1.2131
Louis Herthum,2,Acting,Louis Herthum,1.2131
Methaphat Chimkul,2,Acting,เมธาพัฒน์ ฉิมกุล,1.213
Charli xcx,1,Acting,Charli xcx,1.213
Kim Ji-yong,2,Camera,김지용,1.213
Brigitte Bardot,1,Acting,Brigitte Bardot,1.213
Carl Reiner,2,Acting,Carl Reiner,1.213
Sarah Yarkin,1,Acting,Sarah Yarkin,1.2129
Xia Zhiguang,2,Acting,夏之光,1.2128
Tara Fitzgerald,1,Acting,Tara Fitzgerald,1.2128
Sun Zhonghuai,2,Production,孙忠怀,1.2126
Kelly Rohrbach,1,Acting,Kelly Rohrbach,1.2125
Jessica Camacho,1,Acting,Jessica Camacho,1.2125
Steven Hao,2,Acting,郝劭文,1.2125
Shūsei Nakamura,2,Acting,仲村秀生,1.2125
Seo Bo-ra,1,Acting,Seo Bo-ra,1.2124
Laura Slade Wiggins,1,Acting,Laura Slade Wiggins,1.2123
Brad Bird,2,Directing,Brad Bird,1.2123
Penny Johnson Jerald,1,Acting,Penny Johnson Jerald,1.2122
Josie Loren,1,Acting,Josie Loren,1.2122
Cho Seung-woo,2,Acting,조승우,1.2122
Simon Callow,2,Acting,Simon Callow,1.2122
Shiina Natsukawa,1,Acting,夏川椎菜,1.2121
Hiroko Isayama,1,Acting,伊佐山ひろ子,1.2121
Arjay Smith,2,Acting,Arjay Smith,1.2121
Megan Park,1,Acting,Megan Park,1.212
Austin Lin,2,Acting,林柏宏,1.2119
Manami Hanawa,1,Acting,塙真奈美,1.2118
Sheila Kelley,1,Acting,Sheila Kelley,1.2118
Kathrine Narducci,1,Acting,Kathrine Narducci,1.2118
Selina Cadell,1,Acting,Selina Cadell,1.2118
Arjay Smith,2,Acting,Arjay Smith,1.2121
Megan Park,1,Acting,Megan Park,1.212
Austin Lin,2,Acting,林柏宏,1.2119
Manami Hanawa,1,Acting,塙真奈美,1.2118
Sheila Kelley,1,Acting,Sheila Kelley,1.2118
Kathrine Narducci,1,Acting,Kathrine Narducci,1.2118
Selina Cadell,1,Acting,Selina Cadell,1.2118
Hiroyuki Hirayama,2,Acting,平山浩行,1.2117
Takashi Kondo,2,Acting,近藤隆,1.2115
Lisa Gilroy,1,Acting,Lisa Gilroy,1.2114
Takashi Kitadai,2,Acting,北代高士,1.2113
Ayaka Saito,1,Acting,齋藤彩夏,1.2113
Fred Astaire,2,Acting,Fred Astaire,1.2113
Stephanie Raz,1,Acting,Stephanie Raz,1.2112
Riko Nagase,1,Acting,永瀬莉子,1.2112
Jonathan Groff,2,Acting,Jonathan Groff,1.2112
Ben Hammer,2,Acting,Ben Hammer,1.2112
Daryl Sabara,2,Acting,Daryl Sabara,1.2112
Lv Yan,2,Acting,吕严,1.2111
Simon McBurney,2,Acting,Simon McBurney,1.2111
Kim Jung-hyun,2,Acting,김정현,1.2735
Shannon Whirry,1,Acting,Shannon Whirry,1.1565
Henry Fong Ping,2,Acting,方平,1.2455
Haruna Ikezawa,1,Acting,池澤春菜,1.1487
